"Município","Pedestre","Ciclista","Motociclista","triciclo","automóvel","caminhonete","transp_pesado","ônibus","Outros","Total"
"280360 Laranjeiras",0,0,4,0,1,0,2,0,0,7
"280370 Macambira",0,0,2,0,0,0,0,0,0,2
"280400 Maruim",0,0,1,0,1,0,0,1,0,3
"280410 Moita Bonita",0,0,1,0,0,0,0,0,0,1
"280420 Monte Alegre de Sergipe",1,0,4,0,0,0,0,0,0,5
"280440 Neópolis",0,0,8,0,0,0,0,0,0,8
"280445 Nossa Senhora Aparecida",0,0,2,0,0,0,0,0,0,2
"280450 Nossa Senhora da Glória",0,0,2,0,1,0,0,0,0,3
"280460 Nossa Senhora das Dores",0,0,2,0,2,0,0,0,0,4
"280470 Nossa Senhora de Lourdes",0,0,1,0,0,0,0,0,0,1
"280480 Nossa Senhora do Socorro",3,1,4,0,3,0,1,0,1,13
"280500 Pedra Mole",0,0,1,0,0,0,0,0,0,1
"280510 Pedrinhas",0,0,2,0,0,0,0,0,0,2
"280520 Pinhão",0,0,0,0,0,0,0,0,1,1
"280540 Poço Redondo",1,0,1,0,1,0,1,0,0,4
"280550 Poço Verde",0,0,6,0,0,0,1,0,0,7
"280560 Porto da Folha",0,0,4,0,0,0,0,0,0,4
"280570 Propriá",2,0,8,0,2,0,0,0,0,12
"280580 Riachão do Dantas",0,0,3,0,0,0,0,0,0,3
"280590 Riachuelo",1,0,0,0,0,0,0,0,0,1
"280600 Ribeirópolis",0,1,2,0,1,0,0,0,0,4
"280610 Rosário do Catete",0,0,0,0,0,0,0,1,0,1
"280620 Salgado",0,0,2,0,1,0,0,0,0,3
"280630 Santa Luzia do Itanhy",0,0,2,0,0,0,0,0,0,2
"280650 Santa Rosa de Lima",0,0,1,0,0,0,0,0,0,1
"280670 São Cristóvão",2,0,5,0,0,0,0,0,0,7
"280690 São Francisco",0,0,1,0,1,0,0,0,0,2
"280700 São Miguel do Aleixo",0,0,1,0,0,0,0,0,0,1
"280710 Simão Dias",1,0,7,0,0,0,0,0,0,8
"280730 Telha",0,0,1,0,0,0,0,0,0,1
"280740 Tobias Barreto",0,0,4,0,1,0,0,0,1,6
"280750 Tomar do Geru",0,0,1,0,1,0,0,0,0,2
"280760 Umbaúba",1,0,3,0,2,0,0,0,0,6
"290020 Abaré",0,0,4,0,2,0,0,0,2,8
"290030 Acajutiba",0,0,1,0,0,0,0,0,0,1
"290035 Adustina",0,2,1,0,0,0,0,0,0,3
"290040 Água Fria",0,0,0,0,0,0,0,0,1,1
"290060 Aiquara",0,0,1,0,0,0,0,0,0,1
"290070 Alagoinhas",12,2,15,0,23,0,0,0,3,55
"290080 Alcobaça",1,0,0,0,3,0,0,0,3,7
"290090 Almadina",0,0,0,0,0,0,0,0,1,1
"290100 Amargosa",1,0,1,0,1,0,0,0,1,4
"290110 Amélia Rodrigues",0,0,1,0,0,0,0,0,1,2
"290115 América Dourada",0,0,1,0,9,0,0,0,0,10
"290120 Anagé",1,0,0,0,1,0,0,0,2,4
"290130 Andaraí",0,0,0,0,0,0,0,0,1,1
"290135 Andorinha",0,0,0,0,1,0,0,0,0,1
"290140 Angical",0,0,0,0,1,0,0,0,2,3
"290160 Antas",0,0,1,0,0,0,0,0,0,1
"290180 Antônio Gonçalves",0,0,0,0,3,0,0,0,0,3
"290190 Aporá",0,0,3,0,3,0,0,0,0,6
"290205 Araças",0,0,0,0,1,0,0,0,0,1
"290200 Aracatu",0,0,3,0,0,0,0,0,0,3
"290210 Araci",0,0,2,0,0,0,0,0,5,7
"290220 Aramari",0,0,0,0,1,0,0,0,0,1
"290225 Arataca",0,0,0,0,1,0,0,0,0,1
"290230 Aratuípe",0,0,1,0,0,0,0,0,1,2
"290240 Aurelino Leal",0,0,1,0,0,0,0,0,0,1
"290250 Baianópolis",0,1,1,0,0,0,0,0,0,2
"290260 Baixa Grande",2,0,1,0,0,0,1,0,2,6
"290265 Banzaê",0,0,1,0,0,0,0,0,0,1
"290270 Barra",1,0,2,0,9,0,0,0,0,12
"290280 Barra da Estiva",1,0,3,0,1,0,0,0,2,7
"290290 Barra do Choça",0,0,0,0,2,0,0,0,5,7
"290300 Barra do Mendes",0,0,5,0,0,0,0,0,0,5
"290320 Barreiras",15,5,30,0,14,1,0,0,33,98
"290323 Barro Alto",0,0,2,0,0,0,0,0,0,2
"290327 Barrocas",0,0,0,0,0,0,0,0,3,3
"290340 Belmonte",0,0,0,0,0,0,0,0,1,1
"290360 Biritinga",0,0,0,0,0,0,0,0,2,2
"290370 Boa Nova",1,0,1,0,0,0,0,0,0,2
"290380 Boa Vista do Tupim",0,0,1,0,0,0,0,0,1,2
"290390 Bom Jesus da Lapa",1,0,6,0,5,0,0,0,2,14
"290395 Bom Jesus da Serra",0,0,1,0,0,0,0,0,1,2
"290400 Boninal",0,0,0,0,1,0,0,0,0,1
"290405 Bonito",0,0,1,0,0,0,0,0,0,1
"290430 Brejões",0,0,1,0,0,0,0,0,0,1
"290440 Brejolândia",0,0,0,0,1,0,0,0,0,1
"290450 Brotas de Macaúbas",1,0,0,0,0,0,0,1,0,2
"290460 Brumado",5,0,18,0,3,0,0,0,5,31
"290475 Buritirama",1,0,1,0,2,0,0,0,0,4
"290480 Caatiba",0,0,0,0,1,0,0,0,0,1
"290485 Cabaceiras do Paraguaçu",1,0,1,0,0,0,0,0,1,3
"290490 Cachoeira",0,0,0,0,1,0,0,0,1,2
"290510 Caém",1,0,3,0,0,0,0,0,0,4
"290520 Caetité",1,1,9,0,3,0,2,0,0,16
"290530 Cafarnaum",0,0,3,0,0,2,0,0,0,5
"290550 Caldeirão Grande",1,0,0,0,0,0,4,0,0,5
"290560 Camacan",0,0,0,0,1,0,1,0,2,4
"290570 Camaçari",7,2,5,0,15,0,0,0,10,39
"290580 Camamu",0,0,2,0,1,0,0,0,0,3
"290590 Campo Alegre de Lourdes",2,0,4,0,0,0,0,0,0,6
"290600 Campo Formoso",1,0,3,0,3,0,0,0,0,7
"290620 Canarana",0,0,1,0,1,0,0,0,0,2
"290630 Canavieiras",0,0,0,0,1,0,0,0,0,1
"290640 Candeal",0,0,0,0,0,0,0,0,6,6
"290650 Candeias",2,0,0,0,1,0,0,0,2,5
"290660 Candiba",0,0,3,0,0,0,0,0,0,3
"290670 Cândido Sales",0,0,0,0,0,0,0,0,3,3
"290680 Cansanção",0,0,3,0,1,0,0,0,1,5
"290682 Canudos",0,0,0,0,0,0,3,0,0,3
"290685 Capela do Alto Alegre",0,0,0,0,0,0,0,0,2,2
"290687 Capim Grosso",0,0,2,0,1,0,0,0,3,6
"290689 Caraíbas",0,0,1,0,0,0,0,0,4,5
"290690 Caravelas",0,0,3,0,2,0,0,0,2,7
"290710 Carinhanha",0,0,1,0,0,0,0,0,0,1
"290720 Casa Nova",1,0,6,0,10,0,0,0,2,19
"290730 Castro Alves",0,0,1,0,2,0,0,0,2,5
"290750 Catu",0,0,0,0,7,0,0,0,1,8
"290760 Central",0,0,2,0,0,0,0,0,0,2
"290770 Chorrochó",0,1,0,0,1,0,0,0,2,4
"290780 Cícero Dantas",0,0,1,0,1,0,0,0,0,2
"290790 Cipó",1,0,0,0,1,0,0,0,0,2
"290800 Coaraci",0,0,1,0,0,0,0,0,0,1
"290810 Cocos",0,0,2,0,0,0,0,0,1,3
"290820 Conceição da Feira",0,0,0,0,0,0,0,0,1,1
"290830 Conceição do Almeida",1,0,1,0,0,0,0,0,2,4
"290840 Conceição do Coité",0,0,3,0,0,0,0,0,5,8
"290850 Conceição do Jacuípe",0,1,0,0,0,0,0,0,5,6
"290870 Condeúba",0,0,0,0,1,0,0,0,1,2
"290900 Cordeiros",0,0,2,0,0,0,0,0,0,2
"290910 Coribe",0,0,0,0,1,0,0,0,0,1
"290920 Coronel João Sá",1,0,0,0,0,0,0,0,0,1
"290930 Correntina",0,0,0,0,11,0,0,0,9,20
"290940 Cotegipe",0,0,2,0,0,0,0,0,1,3
"290960 Crisópolis",0,0,2,0,0,0,0,0,0,2
"290970 Cristópolis",0,0,1,0,4,0,0,0,2,7
"290980 Cruz das Almas",2,0,3,0,1,0,0,0,2,8
"290990 Curaçá",1,0,1,0,0,0,0,0,3,5
"291000 Dário Meira",0,0,1,0,0,0,0,0,0,1
"291005 Dias d'Ávila",0,1,0,0,1,0,0,0,1,3
"291010 Dom Basílio",1,0,3,0,0,0,0,0,1,5
"291030 Elísio Medrado",0,0,0,0,0,0,0,0,1,1
"291040 Encruzilhada",0,0,0,0,0,0,1,0,2,3
"291050 Entre Rios",0,0,3,0,2,0,0,0,0,5
"291060 Esplanada",0,0,2,0,12,0,0,0,0,14
"291070 Euclides da Cunha",4,0,8,0,3,0,0,0,0,15
"291072 Eunápolis",1,1,5,0,1,0,1,0,4,13
"291075 Fátima",0,0,1,0,1,0,0,0,0,2
"291080 Feira de Santana",3,0,1,0,17,0,0,0,6,27
"291090 Firmino Alves",0,0,0,0,1,0,0,0,0,1
"291110 Formosa do Rio Preto",0,0,5,0,1,0,0,0,1,7
"291120 Gandu",0,0,2,0,4,0,0,0,0,6
"291130 Gentio do Ouro",0,0,1,0,1,0,0,0,0,2
"291140 Glória",0,0,3,0,0,0,0,0,0,3
"291160 Governador Mangabeira",0,0,2,0,2,0,0,0,3,7
"291170 Guanambi",4,2,24,0,10,0,1,4,0,45
"291180 Guaratinga",0,0,1,0,0,0,0,0,1,2
"291190 Iaçu",1,0,1,1,0,0,0,0,0,3
"291200 Ibiassucê",1,0,1,0,1,0,0,0,0,3
"291210 Ibicaraí",1,0,1,0,1,0,0,0,0,3
"291220 Ibicoara",0,0,1,0,0,0,0,0,0,1
"291230 Ibicuí",0,0,0,0,0,0,0,0,2,2
"291240 Ibipeba",1,0,0,0,2,0,0,0,0,3
"291260 Ibiquera",0,0,0,0,0,0,0,0,1,1
"291270 Ibirapitanga",3,0,0,0,1,1,4,0,0,9
"291280 Ibirapuã",0,0,0,0,1,0,1,0,0,2
"291300 Ibitiara",0,0,1,0,0,0,0,0,0,1
"291310 Ibititá",0,0,1,0,0,0,0,0,0,1
"291320 Ibotirama",0,0,1,0,2,0,1,0,0,4
"291340 Igaporã",0,0,0,0,3,0,0,0,0,3
"291345 Igrapiúna",0,0,0,0,0,0,0,0,2,2
"291350 Iguaí",0,0,1,0,0,0,0,0,0,1
"291360 Ilhéus",6,1,14,0,6,3,0,0,0,30
"291370 Inhambupe",0,0,3,0,2,0,0,0,0,5
"291390 Ipiaú",1,0,2,0,1,0,0,0,0,4
"291400 Ipirá",6,0,3,0,0,0,1,0,9,19
"291410 Ipupiara",1,0,3,0,0,0,0,0,0,4
"291420 Irajuba",0,0,0,0,3,0,3,0,0,6
"291430 Iramaia",0,0,0,0,0,1,0,0,0,1
"291440 Iraquara",0,0,1,0,1,1,0,0,0,3
"291450 Irará",0,0,0,0,1,0,0,0,0,1
"291460 Irecê",5,2,24,0,7,2,0,0,0,40
"291465 Itabela",0,0,1,0,6,0,0,0,4,11
"291470 Itaberaba",0,0,1,0,2,0,0,0,10,13
"291480 Itabuna",10,0,5,0,14,0,0,0,10,39
"291490 Itacaré",0,0,1,0,1,0,0,0,0,2
"291500 Itaeté",0,0,1,0,0,0,0,0,0,1
"291510 Itagi",1,0,1,0,0,0,0,0,0,2
"291520 Itagibá",2,0,2,0,0,0,0,0,0,4
"291535 Itaguaçu da Bahia",2,0,1,0,1,0,0,0,0,4
"291540 Itaju do Colônia",0,0,0,0,0,0,0,0,1,1
"291560 Itamaraju",2,0,3,0,4,0,0,0,5,14
"291570 Itamari",0,0,0,0,3,0,0,0,0,3
"291580 Itambé",0,0,1,0,2,0,1,0,0,4
"291590 Itanagra",0,0,0,0,1,0,0,0,0,1
"291600 Itanhém",1,0,1,0,0,0,0,0,0,2
"291610 Itaparica",0,0,2,0,0,0,0,0,0,2
"291620 Itapé",0,0,0,0,1,0,0,0,0,1
"291630 Itapebi",0,0,0,0,0,0,2,0,2,4
"291640 Itapetinga",0,1,4,0,5,0,1,0,4,15
"291650 Itapicuru",2,0,1,0,1,0,0,0,0,4
"291670 Itaquara",0,0,1,0,0,0,0,0,0,1
"291680 Itarantim",0,0,0,0,1,0,0,0,0,1
"291685 Itatim",1,0,0,0,0,0,0,0,4,5
"291690 Itiruçu",0,0,0,0,1,0,0,0,0,1
"291700 Itiúba",2,0,3,0,3,0,0,0,0,8
"291710 Itororó",0,0,0,0,0,0,0,0,1,1
"291720 Ituaçu",0,0,2,0,1,0,0,0,1,4
"291733 Iuiú",0,0,0,0,2,0,0,0,0,2
"291735 Jaborandi",0,0,2,0,1,0,0,0,0,3
"291740 Jacaraci",1,0,1,0,0,0,0,0,0,2
"291750 Jacobina",1,0,4,0,3,0,0,0,1,9
"291760 Jaguaquara",0,0,4,0,3,0,1,0,0,8
"291770 Jaguarari",2,0,0,0,0,0,0,0,1,3
"291780 Jaguaripe",0,0,0,0,2,0,0,0,3,5
"291790 Jandaíra",0,0,1,0,0,0,0,0,0,1
"291800 Jequié",12,1,16,0,27,0,3,0,1,60
"291810 Jeremoabo",0,0,4,0,3,0,0,0,2,9
"291820 Jiquiriçá",0,0,0,0,0,0,0,0,2,2
"291830 Jitaúna",0,0,0,0,1,0,0,0,0,1
"291835 João Dourado",2,0,3,0,0,0,0,0,0,5
"291840 Juazeiro",8,0,15,0,23,1,0,0,5,52
"291845 Jucuruçu",0,0,1,0,0,0,0,0,0,1
"291850 Jussara",0,0,1,0,2,0,0,0,0,3
"291855 Jussari",0,0,0,0,1,0,0,0,0,1
"291875 Lagoa Real",0,0,1,0,1,0,0,0,0,2
"291880 Laje",0,0,3,0,5,0,0,0,0,8
"291900 Lajedinho",0,0,1,0,0,0,0,0,1,2
"291905 Lajedo do Tabocal",0,0,0,0,1,0,0,0,0,1
"291915 Lapão",0,0,3,0,1,0,0,0,0,4
"291920 Lauro de Freitas",2,0,0,0,0,0,0,0,4,6
"291930 Lençóis",0,0,0,0,0,1,0,1,4,6
"291940 Licínio de Almeida",0,0,1,0,1,0,0,0,1,3
"291950 Livramento de Nossa Senhora",0,0,3,0,1,0,0,0,1,5
"291955 Luís Eduardo Magalhães",3,3,8,0,3,0,0,0,8,25
"291960 Macajuba",0,0,0,0,0,0,0,0,1,1
"291970 Macarani",0,0,1,0,1,0,0,0,0,2
"291980 Macaúbas",0,0,3,0,0,0,0,0,1,4
"291990 Macururé",0,0,2,0,1,0,0,0,0,3
"291995 Maetinga",2,0,0,0,0,0,0,0,0,2
"292000 Maiquinique",0,0,0,0,1,0,0,0,1,2
"292010 Mairi",0,0,1,0,0,0,1,0,0,2
"292030 Malhada de Pedras",2,0,0,0,1,0,0,0,0,3
"292040 Manoel Vitorino",1,0,0,0,2,0,0,0,0,3
"292050 Maracás",0,0,1,0,2,0,0,0,0,3
"292080 Marcionílio Souza",1,0,0,0,0,0,0,0,2,3
"292090 Mascote",1,0,0,0,1,0,0,0,2,4
"292100 Mata de São João",3,0,1,0,2,0,0,0,7,13
"292105 Matina",0,0,3,0,0,0,0,0,0,3
"292110 Medeiros Neto",0,0,1,0,4,0,0,0,0,5
"292120 Miguel Calmon",0,0,3,0,4,0,1,0,0,8
"292130 Milagres",1,0,0,0,0,0,0,0,1,2
"292140 Mirangaba",0,0,1,0,1,0,0,0,0,2
"292150 Monte Santo",2,0,2,0,2,0,0,0,0,6
"292160 Morpará",0,0,0,0,1,0,0,0,0,1
"292170 Morro do Chapéu",3,0,5,0,5,0,0,0,0,13
"292180 Mortugaba",0,0,0,0,0,0,0,0,1,1
"292190 Mucugê",0,0,1,0,1,0,0,0,3,5
"292200 Mucuri",1,0,0,0,1,0,0,0,0,2
"292205 Mulungu do Morro",0,0,2,0,1,0,0,0,0,3
"292210 Mundo Novo",0,0,1,0,0,0,0,0,0,1
"292220 Muniz Ferreira",0,0,1,0,0,0,0,0,0,1
"292225 Muquém de São Francisco",0,0,3,0,2,0,0,0,2,7
"292230 Muritiba",1,0,0,0,0,0,0,0,0,1
"292240 Mutuípe",0,0,0,0,0,0,0,0,1,1
"292250 Nazaré",2,0,0,0,0,0,0,0,0,2
"292260 Nilo Peçanha",1,0,0,0,0,0,0,0,0,1
"292270 Nova Canaã",0,0,2,0,1,0,0,0,0,3
"292273 Nova Fátima",0,0,0,0,0,0,0,0,1,1
"292275 Nova Ibiá",0,0,1,0,0,0,0,0,0,1
"292280 Nova Itarana",0,0,0,0,3,0,1,0,0,4
"292285 Nova Redenção",0,0,1,0,0,0,0,0,2,3
"292290 Nova Soure",1,0,0,0,1,0,0,0,0,2
"292300 Nova Viçosa",4,0,1,0,10,0,1,0,1,17
"292303 Novo Horizonte",2,0,3,0,0,1,0,0,0,6
"292305 Novo Triunfo",0,0,0,0,0,0,0,0,1,1
"292310 Olindina",0,0,0,0,3,0,0,0,0,3
"292320 Oliveira dos Brejinhos",0,0,2,0,4,0,1,0,1,8
"292330 Ouriçangas",0,0,0,0,2,0,0,0,1,3
"292335 Ourolândia",0,0,3,0,0,0,0,0,1,4
"292340 Palmas de Monte Alto",1,0,2,0,0,0,0,0,0,3
"292350 Palmeiras",0,0,0,0,2,1,0,0,0,3
"292360 Paramirim",0,0,1,0,0,0,0,0,0,1
"292370 Paratinga",0,0,1,0,1,0,0,0,0,2
"292380 Paripiranga",0,0,2,0,0,0,0,0,0,2
"292400 Paulo Afonso",1,2,5,0,6,0,0,0,5,19
"292410 Pedrão",0,0,0,0,1,0,0,0,0,1
"292420 Pedro Alexandre",0,0,0,0,0,0,0,0,1,1
"292440 Pilão Arcado",0,0,5,0,1,0,0,0,1,7
"292450 Pindaí",0,1,3,0,0,0,0,0,0,4
"292460 Pindobaçu",0,0,3,0,1,0,0,0,0,4
"292465 Pintadas",0,0,2,0,1,0,0,0,2,5
"292467 Piraí do Norte",1,0,0,0,1,0,0,0,0,2
"292470 Piripá",0,0,0,0,0,0,0,0,1,1
"292480 Piritiba",0,0,1,0,1,0,0,0,0,2
"292490 Planaltino",0,0,1,0,0,0,0,0,0,1
"292500 Planalto",1,0,0,0,0,0,0,0,3,4
"292510 Poções",2,0,1,0,1,0,0,0,7,11
"292520 Pojuca",0,0,1,0,3,0,0,0,0,4
"292525 Ponto Novo",0,0,3,0,0,0,0,0,0,3
"292530 Porto Seguro",3,0,8,0,1,0,0,0,10,22
"292550 Prado",0,0,5,0,4,0,0,0,3,12
"292560 Presidente Dutra",0,0,3,0,0,0,0,0,0,3
"292570 Presidente Jânio Quadros",0,0,1,0,1,0,0,0,0,2
"292575 Presidente Tancredo Neves",2,0,4,0,7,0,0,0,0,13
"292580 Queimadas",0,0,2,0,1,0,0,0,0,3
"292590 Quijingue",0,0,0,0,3,0,0,0,0,3
"292600 Remanso",0,0,2,0,11,0,0,0,2,15
"292610 Retirolândia",0,0,0,0,0,0,0,0,1,1
"292620 Riachão das Neves",0,0,4,0,0,0,0,0,8,12
"292630 Riachão do Jacuípe",0,0,0,0,0,0,0,0,3,3
"292640 Riacho de Santana",0,0,3,0,2,0,1,0,1,7
"292650 Ribeira do Amparo",0,0,2,0,1,0,0,0,1,4
"292660 Ribeira do Pombal",4,1,15,0,5,0,0,0,1,26
"292670 Rio de Contas",0,0,0,0,3,0,0,0,0,3
"292680 Rio do Antônio",0,0,1,0,2,0,0,0,0,3
"292700 Rio Real",0,0,4,0,2,0,0,0,1,7
"292710 Rodelas",0,0,0,0,0,0,0,0,1,1
"292720 Ruy Barbosa",0,0,2,0,0,0,0,0,2,4
"292740 Salvador",55,6,53,0,23,0,1,1,46,185
"292760 Santa Brígida",0,0,1,0,0,0,0,0,0,1
"292770 Santa Cruz Cabrália",0,0,2,0,0,0,0,0,2,4
"292780 Santa Cruz da Vitória",0,0,0,0,1,0,0,0,1,2
"292810 Santa Maria da Vitória",1,0,2,0,4,0,0,0,0,7
"292840 Santa Rita de Cássia",0,0,0,0,0,0,0,0,1,1
"292850 Santa Teresinha",0,0,1,0,1,0,3,0,2,7
"292800 Santaluz",0,0,0,0,0,0,0,0,4,4
"292820 Santana",0,0,4,0,0,0,0,0,1,5
"292860 Santo Amaro",1,0,0,0,0,0,0,0,3,4
"292870 Santo Antônio de Jesus",3,3,19,0,12,0,0,0,16,53
"292880 Santo Estêvão",0,0,0,0,2,0,0,0,0,2
"292890 São Desidério",1,0,0,0,1,0,0,0,7,9
"292895 São Domingos",0,0,1,0,0,0,0,0,1,2
"292910 São Felipe",0,0,1,0,0,0,0,0,0,1
"292900 São Félix",0,0,0,0,0,0,0,0,1,1
"292905 São Félix do Coribe",0,0,1,0,1,0,0,0,2,4
"292920 São Francisco do Conde",0,0,1,0,0,0,0,0,0,1
"292925 São Gabriel",0,0,0,0,4,0,0,0,0,4
"292930 São Gonçalo dos Campos",0,0,0,0,6,0,0,0,0,6
"292935 São José da Vitória",0,0,0,0,4,0,0,0,0,4
"292937 São José do Jacuípe",0,0,0,0,1,0,0,0,0,1
"292950 São Sebastião do Passé",0,0,0,0,1,0,0,0,0,1
"292960 Sapeaçu",0,0,1,0,1,0,1,0,2,5
"292970 Sátiro Dias",0,0,0,0,0,0,0,0,2,2
"292990 Seabra",4,0,8,0,6,3,0,1,1,23
"293010 Senhor do Bonfim",1,0,3,0,1,0,0,0,1,6
"293020 Sento Sé",0,0,1,0,2,0,0,0,1,4
"293015 Serra do Ramalho",0,0,4,0,1,0,0,0,0,5
"293030 Serra Dourada",0,0,0,0,2,0,0,0,0,2
"293040 Serra Preta",0,0,0,0,1,0,0,0,0,1
"293050 Serrinha",0,0,3,0,0,0,0,0,13,16
"293060 Serrolândia",0,0,1,0,0,0,0,0,0,1
"293070 Simões Filho",3,0,1,0,1,0,0,0,2,7
"293075 Sítio do Mato",0,0,1,0,0,0,0,0,1,2
"293076 Sítio do Quinto",0,0,0,0,1,0,0,0,4,5
"293077 Sobradinho",0,0,3,0,1,0,0,0,0,4
"293080 Souto Soares",0,0,2,0,1,0,0,0,0,3
"293090 Tabocas do Brejo Velho",0,0,3,0,1,0,0,0,0,4
"293100 Tanhaçu",1,0,0,0,0,0,0,0,0,1
"293105 Tanque Novo",0,0,2,0,0,0,0,0,0,2
"293120 Taperoá",0,0,1,0,0,0,0,0,0,1
"293130 Tapiramutá",2,0,0,0,0,0,0,0,0,2
"293135 Teixeira de Freitas",4,4,7,0,8,0,0,0,10,33
"293140 Teodoro Sampaio",0,0,0,0,0,0,0,0,1,1
"293150 Teofilândia",0,0,0,0,0,0,0,0,1,1
"293160 Teolândia",0,0,1,0,0,0,0,0,0,1
"293170 Terra Nova",0,0,0,0,0,0,0,0,2,2
"293180 Tremedal",0,0,4,0,0,0,0,0,2,6
"293190 Tucano",4,0,6,0,7,0,0,0,0,17
"293200 Uauá",1,0,0,0,3,0,0,0,0,4
"293210 Ubaíra",0,0,0,0,0,0,0,0,1,1
"293230 Ubatã",0,0,0,0,1,0,0,0,0,1
"293240 Uibaí",0,0,2,0,3,0,0,0,0,5
"293245 Umburanas",0,0,1,0,0,0,0,0,0,1
"293250 Una",1,0,0,0,0,0,0,0,0,1
"293260 Urandi",0,0,1,0,0,0,0,0,0,1
"293270 Uruçuca",0,0,0,0,0,0,0,5,0,5
"293280 Utinga",1,0,0,0,0,0,0,0,3,4
"293290 Valença",0,1,6,0,4,0,1,0,0,12
"293300 Valente",0,0,0,0,0,0,0,0,1,1
"293305 Várzea da Roça",0,1,0,0,0,0,0,0,0,1
"293310 Várzea do Poço",0,0,1,0,0,0,0,0,0,1
"293315 Várzea Nova",0,0,1,0,0,0,0,0,0,1
"293317 Varzedo",0,0,0,0,0,0,0,0,1,1
"293320 Vera Cruz",1,0,5,0,1,0,0,0,4,11
"293330 Vitória da Conquista",24,1,28,0,14,3,2,0,35,107
"293340 Wagner",2,0,0,0,0,0,0,0,0,2
"293345 Wanderley",0,0,1,0,0,1,0,0,0,2
"293350 Wenceslau Guimarães",1,0,1,0,1,0,0,0,0,3
"293360 Xique0Xique",0,0,1,0,0,1,0,0,0,2
"290000 Município ignorado 0 BA",0,0,0,0,1,0,0,0,0,1
"310010 Abadia dos Dourados",0,0,0,0,1,0,0,0,2,3
"310020 Abaeté",0,0,0,0,1,0,0,0,0,1
"310030 Abre Campo",1,0,0,0,0,0,0,0,1,2
"310040 Acaiaca",0,0,0,0,1,0,0,0,0,1
"310050 Açucena",0,0,1,0,0,0,4,0,0,5
"310060 Água Boa",0,0,0,0,1,0,0,0,0,1
"310070 Água Comprida",0,0,0,0,1,0,0,0,0,1
"310090 Águas Formosas",1,1,1,0,1,0,0,0,2,6
"310100 Águas Vermelhas",0,0,1,0,0,0,0,0,0,1
"310110 Aimorés",2,0,1,0,0,0,0,0,0,3
"310120 Aiuruoca",0,0,1,0,3,0,1,0,0,5
"310150 Além Paraíba",0,0,1,0,8,0,1,0,2,12
"310160 Alfenas",4,2,13,0,8,2,0,0,2,31
"310163 Alfredo Vasconcelos",0,0,0,0,0,0,0,0,3,3
"310170 Almenara",0,0,3,0,0,0,0,0,0,3
"310180 Alpercata",0,0,1,0,0,0,0,0,0,1
"310190 Alpinópolis",0,0,0,0,1,1,0,0,0,2
"310200 Alterosa",0,0,2,0,0,0,0,0,0,2
"310210 Alto Rio Doce",0,0,0,0,0,0,0,0,1,1
"310260 Andradas",0,0,2,0,1,0,0,0,1,4
"310290 Antônio Carlos",0,0,0,0,1,0,0,0,0,1
"310300 Antônio Dias",1,0,0,0,0,0,0,0,0,1
"310340 Araçuaí",0,0,1,0,2,0,0,0,0,3
"310350 Araguari",1,0,4,0,2,1,1,1,0,10
"310390 Araújos",0,0,0,0,1,0,1,0,0,2
"310400 Araxá",2,0,4,0,7,1,1,0,1,16
"310410 Arceburgo",0,0,0,0,1,0,0,0,0,1
"310420 Arcos",1,0,2,0,3,0,1,0,0,7
"310430 Areado",1,0,1,0,1,0,0,0,0,3
"310440 Argirita",0,0,0,0,1,0,1,0,1,3
"310450 Arinos",0,0,0,0,1,0,0,0,0,1
"310480 Augusto de Lima",0,1,0,0,2,0,0,0,0,3
"310490 Baependi",0,0,2,0,1,0,1,0,0,4
"310500 Baldim",0,0,0,0,1,0,0,0,1,2
"310510 Bambuí",1,0,0,0,1,0,0,0,0,2
"310530 Bandeira do Sul",0,0,0,0,1,0,0,0,0,1
"310540 Barão de Cocais",0,0,1,0,0,0,0,0,2,3
"310560 Barbacena",6,3,7,0,13,0,3,0,2,34
"310590 Barroso",0,0,1,0,0,0,0,0,0,1
"310600 Bela Vista de Minas",0,0,0,0,1,0,0,0,1,2
"310610 Belmiro Braga",0,0,0,0,1,0,0,0,0,1
"310620 Belo Horizonte",103,6,77,1,29,1,7,1,42,267
"310630 Belo Oriente",0,0,1,0,0,0,0,0,0,1
"310650 Berilo",0,0,1,0,0,0,0,0,0,1
"310670 Betim",13,0,5,0,2,0,0,0,33,53
"310680 Bias Fortes",0,0,0,0,1,0,0,0,0,1
"310710 Boa Esperança",1,1,1,0,1,0,1,0,1,6
"310720 Bocaina de Minas",0,0,1,0,0,0,0,0,0,1
"310730 Bocaiúva",2,1,4,0,4,0,2,0,0,13
"310740 Bom Despacho",0,0,3,0,3,0,1,0,1,8
"310750 Bom Jardim de Minas",1,0,0,0,5,0,0,0,0,6
"310770 Bom Jesus do Amparo",0,0,0,0,6,0,0,0,3,9
"310780 Bom Jesus do Galho",0,0,0,0,0,0,1,0,0,1
"310800 Bom Sucesso",1,0,0,0,2,0,0,0,0,3
"310830 Borda da Mata",1,0,2,0,0,0,0,0,0,3
"310840 Botelhos",0,0,1,0,0,0,0,0,0,1
"310870 Brás Pires",0,0,1,0,0,0,0,0,0,1
"310855 Brasilândia de Minas",0,0,0,0,1,0,0,0,1,2
"310860 Brasília de Minas",0,0,3,0,1,0,0,0,1,5
"310890 Brazópolis",0,0,0,0,0,0,0,0,2,2
