"Município","Pedestre","Ciclista","Motociclista","triciclo","automóvel","caminhonete","transp_pesado","ônibus","Outros","Total"
"270770 Rio Largo",2,0,4,0,3,0,0,0,0,9
"270780 Roteiro",0,1,1,0,0,0,0,0,0,2
"270800 Santana do Ipanema",2,0,13,0,2,0,0,0,0,17
"270810 Santana do Mundaú",0,0,1,0,0,0,0,0,0,1
"270820 São Brás",0,0,2,0,0,0,0,0,0,2
"270830 São José da Laje",0,0,0,0,1,0,1,0,1,3
"270840 São José da Tapera",0,0,8,0,2,0,0,0,0,10
"270850 São Luís do Quitunde",1,0,0,0,0,0,1,0,0,2
"270860 São Miguel dos Campos",1,0,3,0,3,0,1,0,0,8
"270880 São Sebastião",1,1,4,0,5,0,1,5,0,17
"270890 Satuba",0,1,2,0,0,0,0,0,1,4
"270900 Tanque d'Arca",0,0,1,0,0,0,0,0,0,1
"270910 Taquarana",0,0,2,0,0,0,0,0,0,2
"270915 Teotônio Vilela",3,0,1,0,2,0,0,0,0,6
"270920 Traipu",1,0,1,0,0,0,0,0,1,3
"270930 União dos Palmares",2,0,6,0,1,0,7,0,3,19
"270940 Viçosa",0,0,1,0,0,0,0,0,1,2
"280020 Aquidabã",0,0,3,0,0,0,0,0,0,3
"280030 Aracaju",31,15,106,0,24,0,0,0,6,182
"280040 Arauá",1,0,1,0,0,0,1,0,1,4
"280050 Areia Branca",1,0,4,0,4,0,0,0,0,9
"280060 Barra dos Coqueiros",0,0,1,0,0,0,0,0,0,1
"280067 Boquim",0,0,3,0,1,0,0,0,0,4
"280100 Campo do Brito",1,1,2,0,0,0,0,0,0,4
"280110 Canhoba",0,0,2,0,0,0,0,0,0,2
"280120 Canindé de São Francisco",0,0,2,0,0,0,0,0,0,2
"280130 Capela",1,0,2,0,1,0,0,0,0,4
"280140 Carira",0,0,4,0,0,0,0,0,0,4
"280150 Carmópolis",0,1,0,0,1,0,1,0,1,4
"280170 Cristinápolis",2,0,2,0,1,0,0,0,0,5
"280200 Divina Pastora",0,0,1,0,0,0,0,0,0,1
"280210 Estância",3,0,2,0,3,0,0,0,1,9
"280220 Feira Nova",1,0,0,0,0,0,0,0,0,1
"280230 Frei Paulo",0,1,3,0,2,0,0,0,0,6
"280260 Gracho Cardoso",0,0,1,0,1,0,0,0,0,2
"280280 Indiaroba",0,0,1,0,0,0,0,0,1,2
"280290 Itabaiana",4,0,11,0,2,0,0,0,0,17
"280300 Itabaianinha",0,0,4,0,1,0,0,0,0,5
"280310 Itabi",0,0,1,0,1,0,0,0,0,2
"280320 Itaporanga d'Ajuda",2,0,1,0,3,0,1,0,1,8
"280330 Japaratuba",1,0,0,0,0,0,0,0,0,1
"280340 Japoatã",0,0,4,0,0,0,0,0,0,4
"280350 Lagarto",1,0,7,0,0,0,0,0,1,9
"280360 Laranjeiras",0,0,0,0,4,0,0,0,0,4
"280380 Malhada dos Bois",0,0,1,0,0,0,0,0,0,1
"280390 Malhador",0,0,2,0,0,0,0,0,0,2
"280400 Maruim",0,0,2,0,0,0,0,0,0,2
"280410 Moita Bonita",0,0,3,0,1,0,0,0,0,4
"280420 Monte Alegre de Sergipe",0,0,1,0,0,0,0,0,0,1
"280440 Neópolis",1,0,4,0,0,0,0,0,0,5
"280445 Nossa Senhora Aparecida",0,1,0,0,0,0,1,0,0,2
"280450 Nossa Senhora da Glória",2,0,8,0,3,0,0,0,0,13
"280460 Nossa Senhora das Dores",0,0,3,0,0,0,0,0,0,3
"280480 Nossa Senhora do Socorro",2,0,3,0,0,0,0,0,1,6
"280510 Pedrinhas",0,0,1,0,0,0,0,0,0,1
"280530 Pirambu",0,0,0,1,0,0,0,0,0,1
"280540 Poço Redondo",0,0,5,0,2,0,0,0,0,7
"280550 Poço Verde",3,0,3,0,0,0,0,0,0,6
"280560 Porto da Folha",0,1,3,0,0,0,0,0,0,4
"280570 Propriá",1,0,11,0,2,0,0,0,0,14
"280580 Riachão do Dantas",0,0,1,0,1,0,0,0,0,2
"280600 Ribeirópolis",0,0,2,0,1,0,0,0,0,3
"280610 Rosário do Catete",0,0,2,0,1,0,0,0,0,3
"280640 Santana do São Francisco",0,0,1,0,0,0,0,0,0,1
"280660 Santo Amaro das Brotas",0,0,3,0,0,0,0,0,0,3
"280670 São Cristóvão",4,0,2,0,1,0,0,0,0,7
"280680 São Domingos",0,0,2,0,0,0,0,0,0,2
"280700 São Miguel do Aleixo",0,0,1,0,0,0,0,0,1,2
"280710 Simão Dias",2,0,0,0,0,0,0,0,0,2
"280720 Siriri",0,0,1,0,1,0,0,0,0,2
"280730 Telha",0,0,3,0,0,0,0,0,0,3
"280740 Tobias Barreto",1,1,6,0,0,0,0,0,2,10
"280750 Tomar do Geru",0,0,3,0,0,0,0,0,0,3
"280760 Umbaúba",2,0,3,0,1,0,0,0,0,6
"290010 Abaíra",0,0,1,0,0,0,0,0,0,1
"290020 Abaré",0,0,0,0,1,0,0,0,4,5
"290030 Acajutiba",0,0,1,0,2,0,0,0,0,3
"290035 Adustina",0,0,2,0,0,0,0,0,0,2
"290040 Água Fria",0,0,1,0,0,0,0,0,0,1
"290070 Alagoinhas",7,0,12,0,28,0,1,0,5,53
"290080 Alcobaça",0,1,1,0,0,0,0,0,2,4
"290100 Amargosa",0,1,0,0,2,0,0,0,3,6
"290115 América Dourada",0,0,2,0,2,0,0,0,0,4
"290120 Anagé",1,0,0,0,0,0,0,0,4,5
"290130 Andaraí",0,0,1,0,1,0,0,0,2,4
"290135 Andorinha",0,0,0,0,1,0,0,0,0,1
"290140 Angical",0,0,0,0,0,0,0,0,4,4
"290160 Antas",0,0,4,0,1,0,0,0,0,5
"290180 Antônio Gonçalves",0,0,1,0,0,0,0,0,0,1
"290190 Aporá",1,0,1,0,2,0,0,0,0,4
"290205 Araças",1,0,1,0,6,0,0,0,0,8
"290200 Aracatu",0,0,0,0,1,0,0,0,1,2
"290210 Araci",0,0,0,0,0,0,0,0,1,1
"290220 Aramari",0,0,0,0,1,0,0,0,0,1
"290225 Arataca",0,0,0,0,3,0,0,0,0,3
"290240 Aurelino Leal",0,0,0,0,1,0,0,0,0,1
"290250 Baianópolis",0,0,0,0,0,0,0,0,2,2
"290260 Baixa Grande",0,0,2,0,0,1,0,0,1,4
"290265 Banzaê",0,0,1,0,0,0,0,0,0,1
"290270 Barra",2,0,2,0,5,0,0,0,1,10
"290280 Barra da Estiva",0,0,4,0,0,0,0,0,2,6
"290290 Barra do Choça",0,0,1,0,0,0,0,0,1,2
"290300 Barra do Mendes",0,0,3,0,2,0,0,0,0,5
"290310 Barra do Rocha",0,0,0,0,1,0,0,0,0,1
"290320 Barreiras",1,3,5,0,4,0,0,0,66,79
"290323 Barro Alto",0,0,3,0,0,0,0,0,0,3
"290330 Barro Preto",0,0,0,0,2,0,0,0,0,2
"290327 Barrocas",0,0,1,0,0,0,0,0,0,1
"290340 Belmonte",0,0,0,0,0,0,0,0,1,1
"290350 Belo Campo",1,0,1,0,0,0,0,0,4,6
"290360 Biritinga",0,0,0,0,0,0,0,0,1,1
"290370 Boa Nova",0,0,0,0,0,0,0,0,3,3
"290380 Boa Vista do Tupim",0,0,0,0,0,0,0,0,2,2
"290390 Bom Jesus da Lapa",0,0,8,0,5,0,0,0,2,15
"290395 Bom Jesus da Serra",0,0,0,0,0,0,0,0,1,1
"290400 Boninal",1,0,0,0,1,0,0,0,0,2
"290405 Bonito",2,0,1,0,1,0,0,0,0,4
"290410 Boquira",1,1,0,0,0,0,0,0,1,3
"290420 Botuporã",0,0,1,0,0,0,0,0,0,1
"290430 Brejões",0,0,1,0,0,0,0,0,0,1
"290440 Brejolândia",0,0,1,0,0,0,0,0,0,1
"290450 Brotas de Macaúbas",0,0,4,0,1,0,0,0,0,5
"290460 Brumado",1,0,6,0,3,0,0,0,6,16
"290470 Buerarema",0,0,0,0,3,0,0,0,0,3
"290475 Buritirama",0,0,0,0,2,0,0,0,0,2
"290480 Caatiba",0,0,0,0,1,0,0,0,0,1
"290485 Cabaceiras do Paraguaçu",0,0,0,0,0,0,0,0,2,2
"290500 Caculé",0,0,0,0,3,0,0,0,0,3
"290510 Caém",0,0,1,0,0,0,0,0,0,1
"290520 Caetité",0,0,2,0,6,0,0,0,1,9
"290530 Cafarnaum",0,0,1,0,0,0,0,0,1,2
"290550 Caldeirão Grande",0,0,2,0,3,0,0,0,0,5
"290560 Camacan",2,0,0,0,1,0,0,0,2,5
"290570 Camaçari",18,1,11,0,12,0,1,0,5,48
"290580 Camamu",1,0,3,0,1,0,0,0,0,5
"290590 Campo Alegre de Lourdes",1,0,3,0,2,0,0,0,0,6
"290600 Campo Formoso",0,0,2,0,7,0,0,0,3,12
"290620 Canarana",1,0,2,0,2,0,0,0,0,5
"290640 Candeal",0,0,0,0,0,0,0,0,1,1
"290650 Candeias",4,0,1,0,5,0,0,0,2,12
"290660 Candiba",0,0,4,0,1,0,0,0,0,5
"290670 Cândido Sales",1,0,0,0,1,0,0,0,3,5
"290680 Cansanção",0,0,2,0,3,0,0,0,2,7
"290682 Canudos",0,0,1,0,5,0,0,0,0,6
"290685 Capela do Alto Alegre",0,0,2,0,0,0,0,0,0,2
"290687 Capim Grosso",0,1,1,0,1,0,0,0,0,3
"290689 Caraíbas",0,0,0,0,1,0,0,0,0,1
"290690 Caravelas",0,0,2,0,1,0,0,0,4,7
"290700 Cardeal da Silva",0,0,0,0,2,0,0,0,0,2
"290710 Carinhanha",1,0,0,0,0,0,0,0,0,1
"290720 Casa Nova",1,0,1,0,3,0,0,0,1,6
"290730 Castro Alves",0,0,0,0,1,0,0,0,1,2
"290740 Catolândia",0,0,0,0,0,0,0,0,1,1
"290750 Catu",1,0,1,0,4,0,0,0,0,6
"290755 Caturama",0,0,0,0,0,0,0,0,1,1
"290760 Central",0,1,2,0,0,0,0,0,0,3
"290770 Chorrochó",0,0,2,0,1,0,0,0,1,4
"290780 Cícero Dantas",0,0,3,0,2,0,0,0,0,5
"290800 Coaraci",0,0,0,0,1,0,0,0,0,1
"290820 Conceição da Feira",0,0,0,0,0,0,0,0,2,2
"290830 Conceição do Almeida",0,0,0,0,1,0,0,0,1,2
"290840 Conceição do Coité",0,0,0,0,0,0,0,0,2,2
"290850 Conceição do Jacuípe",0,0,0,0,0,0,1,0,0,1
"290860 Conde",0,0,2,0,3,0,0,0,0,5
"290870 Condeúba",0,0,3,0,0,0,0,0,1,4
"290880 Contendas do Sincorá",0,0,1,0,0,0,0,0,0,1
"290890 Coração de Maria",0,0,0,0,3,0,0,0,2,5
"290900 Cordeiros",0,0,1,0,0,0,0,0,0,1
"290910 Coribe",0,0,2,0,0,0,0,0,2,4
"290920 Coronel João Sá",0,0,1,0,0,0,0,0,0,1
"290930 Correntina",0,0,3,0,3,0,0,0,7,13
"290950 Cravolândia",0,0,0,0,1,0,0,0,0,1
"290960 Crisópolis",1,0,0,0,4,0,0,0,0,5
"290970 Cristópolis",0,0,0,0,0,0,0,0,5,5
"290980 Cruz das Almas",0,0,2,0,0,0,0,0,1,3
"290990 Curaçá",0,0,1,0,3,0,0,0,0,4
"291000 Dário Meira",0,0,1,0,0,0,0,0,1,2
"291010 Dom Basílio",0,0,1,0,0,0,0,0,0,1
"291030 Elísio Medrado",0,0,1,0,0,0,0,0,0,1
"291040 Encruzilhada",1,0,2,0,0,0,0,0,2,5
"291050 Entre Rios",1,0,4,0,16,0,0,0,1,22
"291060 Esplanada",0,0,2,0,11,0,0,0,0,13
"291070 Euclides da Cunha",4,0,5,0,6,0,0,0,2,17
"291072 Eunápolis",3,2,10,0,1,0,0,0,4,20
"291075 Fátima",0,0,0,0,1,0,0,0,1,2
"291080 Feira de Santana",1,2,0,0,22,0,0,0,26,51
"291085 Filadélfia",0,0,1,0,2,0,0,0,1,4
"291090 Firmino Alves",1,0,0,0,0,0,0,0,0,1
"291100 Floresta Azul",0,0,0,0,1,0,0,0,0,1
"291110 Formosa do Rio Preto",0,0,0,0,0,0,1,0,9,10
"291120 Gandu",1,0,2,0,2,0,0,0,1,6
"291125 Gavião",0,0,1,0,3,0,0,0,0,4
"291130 Gentio do Ouro",0,0,1,0,0,0,0,0,0,1
"291140 Glória",0,0,2,0,0,0,0,0,0,2
"291160 Governador Mangabeira",0,1,2,0,0,0,0,0,4,7
"291165 Guajeru",0,0,2,0,0,0,0,0,0,2
"291170 Guanambi",3,0,20,0,13,0,0,1,4,41
"291180 Guaratinga",0,0,0,0,0,0,0,0,1,1
"291190 Iaçu",0,0,0,0,0,0,0,0,3,3
"291200 Ibiassucê",0,1,0,0,0,0,0,0,0,1
"291210 Ibicaraí",0,0,0,0,2,0,0,0,0,2
"291220 Ibicoara",0,0,1,0,0,0,0,0,0,1
"291230 Ibicuí",0,0,2,0,0,0,0,0,0,2
"291240 Ibipeba",1,0,3,0,0,0,0,0,0,4
"291250 Ibipitanga",0,0,2,0,0,0,0,0,0,2
"291270 Ibirapitanga",1,0,1,0,0,1,0,0,0,3
"291280 Ibirapuã",0,0,0,0,0,0,0,0,1,1
"291300 Ibitiara",1,0,0,0,0,0,0,0,0,1
"291320 Ibotirama",0,0,3,0,2,0,0,0,3,8
"291330 Ichu",0,0,0,0,1,0,0,0,0,1
"291340 Igaporã",0,0,2,0,0,0,0,0,3,5
"291345 Igrapiúna",0,0,1,0,0,0,0,0,0,1
"291350 Iguaí",2,0,1,0,0,0,0,0,0,3
"291360 Ilhéus",10,2,4,0,5,0,0,0,1,22
"291370 Inhambupe",0,0,3,0,2,0,0,0,0,5
"291380 Ipecaetá",0,0,0,0,0,0,0,0,1,1
"291390 Ipiaú",2,1,3,0,2,0,0,0,1,9
"291400 Ipirá",1,0,4,0,2,0,0,0,3,10
"291410 Ipupiara",1,0,2,0,0,0,0,0,0,3
"291420 Irajuba",0,0,1,0,1,3,0,0,0,5
"291430 Iramaia",0,0,0,0,1,0,0,0,0,1
"291440 Iraquara",1,0,3,0,0,0,0,0,0,4
"291450 Irará",0,0,1,0,0,0,0,0,0,1
"291460 Irecê",4,1,25,0,13,0,0,0,2,45
"291465 Itabela",3,0,2,0,7,0,0,0,5,17
"291470 Itaberaba",2,0,1,0,2,0,0,0,4,9
"291480 Itabuna",4,0,5,0,40,0,0,0,6,55
"291500 Itaeté",0,0,1,0,0,0,0,0,2,3
"291520 Itagibá",0,0,1,0,1,0,0,0,1,3
"291530 Itagimirim",1,0,0,0,1,0,0,0,0,2
"291535 Itaguaçu da Bahia",0,0,1,0,0,0,0,0,0,1
"291550 Itajuípe",1,0,0,0,3,0,0,0,0,4
"291560 Itamaraju",0,0,4,0,0,0,0,0,10,14
"291570 Itamari",0,0,0,0,3,0,0,0,0,3
"291580 Itambé",0,0,0,0,4,0,0,0,1,5
"291600 Itanhém",0,0,1,0,0,0,0,0,0,1
"291610 Itaparica",0,0,0,0,1,0,0,0,0,1
"291620 Itapé",0,0,0,0,2,0,0,0,0,2
"291630 Itapebi",2,0,0,0,0,0,0,0,1,3
"291640 Itapetinga",2,1,2,0,1,1,0,0,0,7
"291650 Itapicuru",0,0,5,0,3,0,0,0,0,8
"291670 Itaquara",0,0,1,0,0,0,0,0,0,1
"291685 Itatim",0,0,0,0,0,0,0,0,2,2
"291690 Itiruçu",0,0,1,0,0,0,0,0,0,1
"291700 Itiúba",0,0,1,0,5,0,0,0,1,7
"291710 Itororó",1,0,1,0,1,0,0,0,0,3
"291720 Ituaçu",0,0,1,0,0,0,0,0,0,1
"291730 Ituberá",2,0,1,0,0,0,0,0,1,4
"291733 Iuiú",1,0,1,0,1,0,0,0,0,3
"291735 Jaborandi",0,0,0,0,1,0,0,0,0,1
"291740 Jacaraci",0,0,0,0,2,0,0,0,1,3
"291750 Jacobina",1,1,9,0,3,0,0,0,1,15
"291760 Jaguaquara",1,1,8,0,3,0,4,0,0,17
"291770 Jaguarari",0,0,0,0,11,0,0,0,3,14
"291780 Jaguaripe",0,0,0,0,2,0,0,0,3,5
"291790 Jandaíra",0,0,0,0,2,0,0,0,0,2
"291800 Jequié",6,0,10,0,22,0,1,0,1,40
"291810 Jeremoabo",0,0,0,0,2,0,0,0,0,2
"291820 Jiquiriçá",0,0,1,0,1,0,0,0,1,3
"291830 Jitaúna",0,0,0,0,3,0,0,0,0,3
"291835 João Dourado",0,0,2,0,2,0,1,0,0,5
"291840 Juazeiro",5,0,5,0,9,0,1,0,8,28
"291845 Jucuruçu",1,0,1,0,0,0,0,0,0,2
"291850 Jussara",0,0,2,0,0,0,0,0,0,2
"291855 Jussari",0,0,0,0,1,0,0,0,0,1
"291860 Jussiape",0,0,1,0,0,0,0,0,0,1
"291880 Laje",0,0,2,0,1,0,0,0,3,6
"291900 Lajedinho",0,0,0,0,0,0,0,0,3,3
"291905 Lajedo do Tabocal",0,0,0,0,1,0,0,0,0,1
"291910 Lamarão",1,1,0,0,0,0,0,0,0,2
"291915 Lapão",1,0,1,0,0,0,0,0,0,2
"291920 Lauro de Freitas",2,1,3,0,6,0,0,0,1,13
"291930 Lençóis",2,0,1,0,0,0,0,0,4,7
"291950 Livramento de Nossa Senhora",0,0,1,0,0,0,0,0,1,2
"291955 Luís Eduardo Magalhães",2,0,2,0,2,0,0,0,10,16
"291960 Macajuba",0,0,1,0,0,0,0,0,0,1
"291970 Macarani",0,0,0,0,0,0,0,0,1,1
"291980 Macaúbas",1,0,2,0,0,0,0,0,0,3
"291992 Madre de Deus",0,0,0,0,0,0,0,0,1,1
"292010 Mairi",1,0,0,0,0,0,0,0,0,1
"292020 Malhada",0,0,1,0,2,0,0,0,0,3
"292030 Malhada de Pedras",0,0,3,0,0,0,0,0,0,3
"292040 Manoel Vitorino",0,0,0,0,1,0,0,0,0,1
"292045 Mansidão",0,0,0,0,0,0,0,0,1,1
"292050 Maracás",0,0,0,0,1,0,1,0,1,3
"292060 Maragogipe",0,0,0,0,0,0,0,0,2,2
"292070 Maraú",0,0,3,0,2,0,0,0,0,5
"292090 Mascote",1,0,0,0,6,0,0,0,0,7
"292100 Mata de São João",0,1,3,0,5,0,0,0,0,9
"292105 Matina",0,0,1,0,1,0,0,0,1,3
"292110 Medeiros Neto",0,0,2,0,2,0,0,0,1,5
"292120 Miguel Calmon",1,0,0,0,0,0,0,0,0,1
"292130 Milagres",1,0,1,0,1,0,0,0,2,5
"292140 Mirangaba",0,0,2,0,0,0,0,0,0,2
"292145 Mirante",0,0,0,0,0,0,0,0,1,1
"292150 Monte Santo",0,0,2,0,3,0,0,0,0,5
"292160 Morpará",0,0,1,0,1,0,0,0,0,2
"292170 Morro do Chapéu",0,0,3,0,3,0,0,0,0,6
"292180 Mortugaba",0,0,1,0,0,0,0,0,1,2
"292190 Mucugê",0,0,1,0,0,0,0,0,0,1
"292200 Mucuri",0,0,2,0,3,0,0,0,5,10
"292205 Mulungu do Morro",0,0,1,0,1,0,0,0,0,2
"292220 Muniz Ferreira",0,0,0,0,0,0,0,0,1,1
"292225 Muquém de São Francisco",0,0,0,0,3,0,0,0,1,4
"292230 Muritiba",0,0,0,0,0,0,0,0,2,2
"292240 Mutuípe",0,0,2,0,0,0,0,0,0,2
"292250 Nazaré",0,0,4,0,0,0,0,0,7,11
"292260 Nilo Peçanha",0,0,3,0,0,0,0,0,0,3
"292265 Nordestina",0,0,0,0,0,0,0,0,2,2
"292280 Nova Itarana",0,0,2,0,0,0,1,0,0,3
"292285 Nova Redenção",0,0,0,0,2,0,0,0,0,2
"292290 Nova Soure",0,0,3,0,0,0,0,0,1,4
"292300 Nova Viçosa",3,0,2,0,1,0,0,0,3,9
"292303 Novo Horizonte",1,0,2,0,1,0,0,0,0,4
"292310 Olindina",0,0,2,0,3,0,0,0,1,6
"292320 Oliveira dos Brejinhos",0,0,0,0,6,0,0,0,0,6
"292335 Ourolândia",0,0,1,0,2,0,0,0,0,3
"292340 Palmas de Monte Alto",0,0,3,0,1,0,0,0,0,4
"292350 Palmeiras",0,0,2,0,0,0,0,0,0,2
"292360 Paramirim",2,0,0,0,1,0,0,0,1,4
"292370 Paratinga",1,0,4,0,1,0,0,0,1,7
"292380 Paripiranga",0,0,1,0,1,0,0,0,0,2
"292390 Pau Brasil",0,0,0,0,3,0,0,0,0,3
"292400 Paulo Afonso",0,0,11,0,3,0,0,0,6,20
"292410 Pedrão",0,0,0,0,1,0,0,0,0,1
"292440 Pilão Arcado",0,0,0,0,1,0,0,0,0,1
"292450 Pindaí",0,0,3,0,0,0,0,0,0,3
"292465 Pintadas",0,0,1,0,0,0,0,0,1,2
"292470 Piripá",0,0,1,0,0,0,0,0,0,1
"292480 Piritiba",1,0,3,0,0,0,0,5,0,9
"292490 Planaltino",0,0,1,0,0,0,0,0,0,1
"292500 Planalto",1,0,0,0,0,0,0,0,5,6
"292510 Poções",0,0,0,0,1,0,0,0,4,5
"292520 Pojuca",0,0,0,0,3,0,0,0,0,3
"292525 Ponto Novo",0,0,2,0,3,0,0,0,2,7
"292530 Porto Seguro",6,3,6,1,3,0,0,0,7,26
"292540 Potiraguá",0,0,0,0,1,0,0,0,0,1
"292550 Prado",0,0,3,0,0,0,0,0,4,7
"292575 Presidente Tancredo Neves",1,0,1,0,1,0,0,0,0,3
"292580 Queimadas",1,0,1,0,4,0,0,0,0,6
"292590 Quijingue",0,0,2,0,0,0,1,0,0,3
"292593 Quixabeira",0,0,1,0,1,0,0,0,0,2
"292595 Rafael Jambeiro",0,0,1,0,0,0,0,0,1,2
"292600 Remanso",0,0,3,0,2,0,0,0,1,6
"292620 Riachão das Neves",0,0,2,0,2,0,0,0,12,16
"292630 Riachão do Jacuípe",2,0,2,0,0,0,0,0,6,10
"292640 Riacho de Santana",0,0,3,0,2,0,0,0,1,6
"292650 Ribeira do Amparo",0,1,1,0,0,0,0,0,1,3
"292660 Ribeira do Pombal",1,1,10,0,7,0,0,0,1,20
"292665 Ribeirão do Largo",0,0,0,0,1,0,0,0,0,1
"292670 Rio de Contas",0,0,2,0,0,0,0,0,0,2
"292680 Rio do Antônio",0,0,1,0,0,0,0,0,0,1
"292690 Rio do Pires",0,0,1,0,0,0,0,0,0,1
"292700 Rio Real",1,0,1,0,6,0,0,0,0,8
"292710 Rodelas",0,0,1,0,1,0,0,0,0,2
"292720 Ruy Barbosa",0,0,0,0,0,0,0,0,2,2
"292730 Salinas da Margarida",0,0,0,0,0,0,0,0,4,4
"292740 Salvador",78,5,103,0,41,0,3,1,21,252
"292750 Santa Bárbara",0,0,0,0,1,0,0,0,1,2
"292760 Santa Brígida",0,0,0,0,1,0,0,0,3,4
"292770 Santa Cruz Cabrália",1,0,0,0,0,0,0,0,0,1
"292805 Santa Luzia",1,0,0,0,0,0,0,0,0,1
"292810 Santa Maria da Vitória",0,0,5,0,0,0,0,0,4,9
"292840 Santa Rita de Cássia",0,0,0,0,0,0,0,0,4,4
"292850 Santa Teresinha",1,0,2,0,0,0,0,0,1,4
"292800 Santaluz",0,0,1,0,0,0,0,0,1,2
"292820 Santana",0,0,2,0,0,0,0,0,0,2
"292830 Santanópolis",0,0,0,0,0,0,0,0,2,2
"292860 Santo Amaro",0,0,2,0,3,0,0,0,1,6
"292870 Santo Antônio de Jesus",3,0,15,0,5,0,0,0,20,43
"292880 Santo Estêvão",1,0,0,0,2,0,0,0,2,5
"292890 São Desidério",0,0,1,0,3,0,0,0,19,23
"292910 São Felipe",0,0,1,0,0,0,0,0,1,2
"292905 São Félix do Coribe",0,0,2,0,1,0,0,0,0,3
"292930 São Gonçalo dos Campos",0,0,0,0,1,0,0,0,1,2
"292935 São José da Vitória",0,0,0,0,2,0,0,0,0,2
"292937 São José do Jacuípe",2,0,1,0,2,0,0,0,0,5
"292950 São Sebastião do Passé",1,0,1,0,6,0,0,0,6,14
"292960 Sapeaçu",0,0,1,0,2,0,0,0,6,9
"292970 Sátiro Dias",0,0,0,0,0,0,0,0,1,1
"292975 Saubara",1,0,0,0,0,0,0,0,0,1
"292980 Saúde",0,0,1,0,0,0,1,0,0,2
"292990 Seabra",1,0,6,0,7,3,0,0,0,17
"293010 Senhor do Bonfim",0,0,1,0,6,0,0,0,5,12
"293020 Sento Sé",0,0,1,0,2,0,0,0,0,3
"293015 Serra do Ramalho",0,0,1,0,2,0,0,0,1,4
"293050 Serrinha",1,0,2,0,1,0,0,0,6,10
"293060 Serrolândia",0,0,1,0,1,0,0,0,0,2
"293070 Simões Filho",1,0,3,0,3,0,0,0,0,7
"293075 Sítio do Mato",0,0,3,0,0,0,0,0,0,3
"293077 Sobradinho",1,0,0,0,0,0,0,0,2,3
"293080 Souto Soares",0,0,2,0,1,0,0,0,0,3
"293090 Tabocas do Brejo Velho",0,0,1,0,0,0,0,0,2,3
"293100 Tanhaçu",2,0,1,0,2,0,0,0,1,6
"293105 Tanque Novo",0,0,1,0,0,0,0,0,0,1
"293110 Tanquinho",0,0,0,0,6,0,0,0,4,10
"293135 Teixeira de Freitas",4,1,5,0,3,0,0,0,21,34
"293150 Teofilândia",0,0,0,0,1,0,0,0,1,2
"293160 Teolândia",0,0,3,0,2,0,0,0,0,5
"293180 Tremedal",0,0,0,0,0,0,0,0,2,2
"293190 Tucano",3,1,4,0,2,0,0,0,0,10
"293200 Uauá",1,0,3,0,2,0,0,0,1,7
"293210 Ubaíra",1,0,1,0,0,0,0,0,1,3
"293240 Uibaí",0,0,3,0,0,0,0,0,0,3
"293245 Umburanas",0,0,3,0,0,0,0,0,0,3
"293250 Una",0,0,1,0,0,1,0,0,0,2
"293260 Urandi",0,0,0,0,7,0,0,0,0,7
"293280 Utinga",0,0,2,0,1,0,0,0,1,4
"293290 Valença",3,0,5,0,1,0,0,0,0,9
"293300 Valente",0,0,0,0,0,0,0,0,1,1
"293305 Várzea da Roça",0,0,2,0,1,0,0,0,0,3
"293310 Várzea do Poço",0,0,1,0,0,0,0,0,0,1
"293315 Várzea Nova",0,0,1,0,0,1,0,0,0,2
"293320 Vera Cruz",4,0,0,0,0,0,0,0,2,6
"293330 Vitória da Conquista",13,0,8,0,8,0,0,0,81,110
"293340 Wagner",0,0,0,0,1,0,0,0,1,2
"293345 Wanderley",0,0,0,0,0,0,0,0,4,4
"293350 Wenceslau Guimarães",2,0,2,0,3,0,0,0,0,7
"293360 Xique0Xique",2,0,2,0,2,0,0,0,1,7
"290000 Município ignorado 0 BA",0,0,2,0,0,0,0,0,3,5
"310010 Abadia dos Dourados",0,0,1,0,3,0,0,0,0,4
"310020 Abaeté",1,0,0,0,4,0,0,0,0,5
"310030 Abre Campo",0,0,2,0,0,0,0,0,0,2
"310050 Açucena",0,0,1,0,0,0,0,0,0,1
"310080 Aguanil",0,0,0,0,1,0,0,0,0,1
"310090 Águas Formosas",0,0,0,0,0,0,0,0,1,1
"310100 Águas Vermelhas",1,0,0,0,0,0,0,0,1,2
"310110 Aimorés",0,0,3,0,0,0,0,0,2,5
"310120 Aiuruoca",0,0,2,0,1,0,0,0,0,3
"310150 Além Paraíba",1,0,0,0,5,0,0,0,0,6
"310160 Alfenas",4,1,10,0,12,1,1,0,0,29
"310163 Alfredo Vasconcelos",2,0,0,0,0,0,0,0,0,2
"310170 Almenara",1,0,3,0,4,0,0,0,0,8
"310180 Alpercata",0,0,0,0,1,0,0,0,0,1
"310190 Alpinópolis",0,0,3,0,3,0,0,0,0,6
"310205 Alto Caparaó",0,0,1,0,0,0,0,0,0,1
"315350 Alto Jequitibá",0,0,1,0,0,0,0,0,0,1
"310220 Alvarenga",0,0,1,0,0,0,0,0,0,1
"310230 Alvinópolis",0,0,0,0,1,0,0,0,0,1
"310260 Andradas",1,0,2,0,3,0,2,0,1,9
"310280 Andrelândia",0,0,0,0,1,0,0,0,0,1
"310290 Antônio Carlos",1,0,0,0,0,0,0,0,0,1
"310300 Antônio Dias",0,0,0,0,5,0,0,0,1,6
"310340 Araçuaí",1,0,1,0,0,0,0,0,0,2
