"Município","Pedestre","Ciclista","Motociclista","triciclo","automóvel","caminhonete","transp_pesado","ônibus","Outros","Total"
"310760 Bom Jesus da Penha",0,0,0,0,2,0,0,0,0,2
"310770 Bom Jesus do Amparo",0,0,1,0,1,0,0,0,0,2
"310780 Bom Jesus do Galho",1,0,0,0,0,0,0,0,0,1
"310800 Bom Sucesso",0,0,0,0,0,1,0,0,1,2
"310820 Bonfinópolis de Minas",1,0,0,0,1,0,0,0,0,2
"310830 Borda da Mata",0,0,0,0,0,0,0,0,1,1
"310840 Botelhos",0,0,0,0,2,0,0,0,1,3
"310850 Botumirim",0,0,1,0,0,0,0,0,0,1
"310855 Brasilândia de Minas",0,0,1,0,2,0,0,0,1,4
"310860 Brasília de Minas",0,0,2,0,1,0,0,0,0,3
"310900 Brumadinho",1,1,0,0,2,0,0,0,0,4
"310920 Buenópolis",0,0,1,0,2,0,0,0,0,3
"310925 Bugre",0,0,0,0,5,0,0,0,0,5
"310930 Buritis",0,0,0,0,1,0,1,0,0,2
"310940 Buritizeiro",0,1,1,0,0,0,0,0,0,2
"310960 Cachoeira da Prata",0,0,0,0,3,0,0,0,0,3
"310270 Cachoeira de Pajeú",1,0,4,0,0,0,0,0,0,5
"310990 Caetanópolis",1,0,0,0,1,0,0,0,0,2
"311000 Caeté",0,0,0,0,2,0,0,0,0,2
"311010 Caiana",0,0,1,0,0,0,0,0,0,1
"311030 Caldas",1,0,0,0,0,0,0,0,0,1
"311050 Camanducaia",1,0,0,0,1,1,0,0,0,3
"311060 Cambuí",0,0,1,0,3,0,0,0,2,6
"311070 Cambuquira",0,0,2,0,11,0,0,0,0,13
"311080 Campanário",0,0,0,0,2,0,0,0,0,2
"311090 Campanha",1,0,1,0,1,0,0,0,0,3
"311100 Campestre",1,0,0,0,4,0,0,0,1,6
"311110 Campina Verde",0,0,0,0,3,0,0,0,1,4
"311120 Campo Belo",1,0,2,0,4,0,0,0,0,7
"311130 Campo do Meio",0,0,0,0,0,0,0,0,1,1
"311140 Campo Florido",0,0,0,0,0,1,0,0,1,2
"311150 Campos Altos",1,0,0,0,2,0,2,0,0,5
"311160 Campos Gerais",0,0,1,0,0,0,0,0,0,1
"311190 Cana Verde",0,0,0,0,1,0,0,0,0,1
"311170 Canaã",0,0,1,0,0,0,0,0,0,1
"311180 Canápolis",0,0,0,0,1,0,0,0,0,1
"311200 Candeias",0,0,1,0,2,0,0,0,0,3
"311205 Cantagalo",0,0,1,0,0,0,0,0,0,1
"311230 Capelinha",0,0,5,0,0,0,0,0,0,5
"311240 Capetinga",0,0,0,0,2,0,0,0,0,2
"311250 Capim Branco",0,0,0,0,0,0,0,0,1,1
"311260 Capinópolis",0,1,0,0,0,0,0,0,1,2
"311270 Capitão Enéas",0,0,1,0,4,0,0,0,1,6
"311280 Capitólio",0,0,0,0,0,1,0,0,0,1
"311290 Caputira",1,0,0,0,0,0,0,0,0,1
"311300 Caraí",0,0,3,0,1,0,0,0,0,4
"311320 Carandaí",1,0,1,0,0,0,1,0,3,6
"311330 Carangola",0,0,1,0,0,0,0,0,0,1
"311340 Caratinga",6,0,13,1,3,1,3,0,0,27
"311350 Carbonita",0,0,1,0,0,0,0,0,0,1
"311360 Careaçu",0,0,0,0,0,0,0,0,1,1
"311370 Carlos Chagas",0,1,0,0,6,0,0,0,2,9
"311390 Carmo da Cachoeira",1,0,0,0,0,0,1,0,1,3
"311400 Carmo da Mata",0,0,1,0,2,0,0,0,0,3
"311410 Carmo de Minas",0,0,2,0,0,0,0,0,0,2
"311430 Carmo do Paranaíba",1,0,0,0,5,0,0,0,0,6
"311440 Carmo do Rio Claro",1,0,0,0,1,0,0,0,0,2
"311450 Carmópolis de Minas",0,0,0,0,1,0,2,0,0,3
"311455 Carneirinho",0,0,0,0,1,0,0,0,0,1
"311500 Cascalho Rico",0,0,0,0,0,0,0,0,1,1
"311510 Cássia",0,0,0,0,4,0,0,0,0,4
"311530 Cataguases",3,2,2,0,5,0,0,0,0,12
"311545 Catuji",1,0,3,0,0,0,0,0,1,5
"311550 Caxambu",1,0,0,0,3,0,0,0,0,4
"311580 Centralina",0,0,0,0,2,0,0,0,1,3
"311630 Cipotânea",0,0,1,0,0,0,0,0,0,1
"311640 Claraval",0,0,0,0,2,0,0,0,1,3
"311650 Claro dos Poções",0,0,1,0,0,0,0,0,0,1
"311660 Cláudio",0,0,1,0,1,0,0,0,0,2
"311670 Coimbra",0,0,1,0,2,0,0,0,0,3
"311680 Coluna",1,0,1,0,0,0,0,0,0,2
"311730 Conceição das Alagoas",0,0,0,0,1,0,0,0,0,1
"311750 Conceição do Mato Dentro",1,0,1,0,0,0,0,0,0,2
"311760 Conceição do Pará",0,0,0,0,1,0,0,0,0,1
"311770 Conceição do Rio Verde",0,0,1,0,1,0,0,0,0,2
"311790 Congonhal",0,1,0,0,3,0,0,0,0,4
"311800 Congonhas",2,0,3,0,6,0,0,0,0,11
"311830 Conselheiro Lafaiete",5,0,2,0,1,0,0,0,23,31
"311840 Conselheiro Pena",0,0,1,0,1,0,1,0,0,3
"311860 Contagem",23,3,22,0,13,0,0,0,0,61
"311880 Coração de Jesus",0,0,0,0,1,0,0,0,1,2
"311890 Cordisburgo",0,0,0,0,2,0,0,0,0,2
"311910 Corinto",1,0,1,0,8,0,0,0,1,11
"311920 Coroaci",1,0,0,0,0,0,0,0,0,1
"311930 Coromandel",1,0,0,0,2,0,1,0,0,4
"311940 Coronel Fabriciano",1,0,2,0,1,0,0,0,3,7
"311950 Coronel Murta",0,0,1,0,0,0,0,0,0,1
"311960 Coronel Pacheco",1,0,0,0,2,0,0,0,0,3
"311970 Coronel Xavier Chaves",0,0,1,0,0,0,0,0,1,2
"311980 Córrego Danta",1,0,0,0,0,1,1,0,0,3
"311995 Córrego Fundo",1,0,0,0,2,0,0,0,0,3
"312050 Cristina",0,1,0,0,2,0,0,0,0,3
"312070 Cruzeiro da Fortaleza",0,0,1,0,0,0,0,4,0,5
"312080 Cruzília",1,0,0,0,2,0,0,0,0,3
"312087 Curral de Dentro",0,0,0,0,1,0,1,0,0,2
"312090 Curvelo",3,2,5,0,26,1,0,0,1,38
"312110 Delfim Moreira",1,0,0,0,0,0,1,0,0,2
"312120 Delfinópolis",0,0,0,0,1,0,0,0,0,1
"312125 Delta",0,0,0,0,0,0,0,0,1,1
"312130 Descoberto",0,0,0,0,2,0,0,0,0,2
"312140 Desterro de Entre Rios",0,0,1,0,0,0,0,0,0,1
"312160 Diamantina",4,0,11,0,2,1,0,0,1,19
"312180 Dionísio",0,0,1,0,0,0,0,0,0,1
"312190 Divinésia",0,0,0,0,1,0,0,0,0,1
"312200 Divino",1,0,2,0,0,0,1,0,1,5
"312210 Divino das Laranjeiras",1,0,0,0,3,0,0,0,0,4
"312230 Divinópolis",14,4,13,0,15,0,0,0,1,47
"312240 Divisa Nova",0,0,0,0,1,0,0,0,0,1
"312245 Divisópolis",0,0,0,0,1,0,0,0,0,1
"312290 Dona Eusébia",0,0,0,0,0,0,0,0,1,1
"312300 Dores de Campos",0,0,1,0,1,0,0,0,1,3
"312310 Dores de Guanhães",0,1,0,0,0,0,0,0,1,2
"312320 Dores do Indaiá",0,0,0,0,2,0,0,0,0,2
"312360 Elói Mendes",2,0,0,0,1,0,0,0,0,3
"312370 Engenheiro Caldas",1,1,1,0,1,0,0,0,1,5
"312385 Entre Folhas",1,0,0,0,0,0,0,0,0,1
"312390 Entre Rios de Minas",0,0,0,0,0,0,0,0,1,1
"312400 Ervália",0,0,2,0,0,0,1,0,0,3
"312410 Esmeraldas",1,1,2,0,0,0,0,0,14,18
"312420 Espera Feliz",1,1,0,0,3,0,0,0,0,5
"312430 Espinosa",0,0,0,0,4,0,0,0,0,4
"312440 Espírito Santo do Dourado",1,0,0,0,0,0,0,0,0,1
"312450 Estiva",1,0,0,0,0,0,0,0,0,1
"312490 Eugenópolis",0,0,0,0,0,0,0,0,1,1
"312500 Ewbank da Câmara",2,0,0,0,0,0,0,0,0,2
"312510 Extrema",2,0,1,0,5,0,1,0,1,10
"312520 Fama",0,0,0,0,1,0,0,0,0,1
"312570 Felixlândia",0,0,1,0,5,0,0,0,1,7
"312590 Ferros",0,0,1,0,0,0,0,0,0,1
"312595 Fervedouro",1,0,1,0,0,0,0,0,0,2
"312600 Florestal",0,0,0,0,1,0,0,0,0,1
"312610 Formiga",2,1,6,0,14,0,3,0,0,26
"312620 Formoso",0,1,0,0,0,0,0,0,0,1
"312670 Francisco Sá",0,0,2,0,1,0,1,0,0,4
"312700 Fronteira",0,1,2,0,0,0,0,0,1,4
"312705 Fronteira dos Vales",0,0,1,0,0,0,0,0,0,1
"312707 Fruta de Leite",0,0,0,0,0,0,0,0,2,2
"312710 Frutal",2,2,4,0,6,0,0,0,1,15
"312720 Funilândia",1,0,0,0,1,0,0,0,0,2
"312730 Galiléia",0,0,0,0,1,0,0,0,0,1
"312737 Goiabeira",0,0,1,0,0,0,0,0,0,1
"312738 Goianá",0,0,0,0,3,0,0,0,0,3
"312750 Gonzaga",0,0,0,0,1,0,0,0,0,1
"312760 Gouveia",0,0,0,0,2,0,0,0,0,2
"312770 Governador Valadares",10,11,28,0,12,0,2,9,11,83
"312780 Grão Mogol",0,0,1,0,15,0,0,0,3,19
"312800 Guanhães",0,0,6,0,0,0,0,0,6,12
"312810 Guapé",0,0,2,0,6,0,0,0,0,8
"312825 Guaraciama",0,0,0,0,1,0,0,0,0,1
"312830 Guaranésia",0,0,0,0,1,0,0,0,0,1
"312840 Guarani",0,0,1,0,1,0,0,0,0,2
"312850 Guarará",0,0,1,0,0,0,0,0,0,1
"312870 Guaxupé",2,1,2,0,2,0,1,0,0,8
"312880 Guidoval",0,0,1,0,0,0,0,0,0,1
"312910 Gurinhatã",0,0,1,0,0,0,0,0,0,1
"312920 Heliodora",0,1,0,0,1,0,0,0,1,3
"312950 Ibiá",1,0,1,0,5,0,1,0,0,8
"312960 Ibiaí",0,0,0,0,1,0,0,0,0,1
"312970 Ibiraci",1,0,0,0,1,0,0,0,0,2
"312980 Ibirité",1,0,0,0,1,0,0,0,1,3
"313005 Icaraí de Minas",0,0,0,0,1,0,0,0,0,1
"313010 Igarapé",0,0,1,0,0,0,0,0,0,1
"313020 Igaratinga",0,0,1,0,3,0,0,0,0,4
"313030 Iguatama",0,0,0,0,0,0,2,0,0,2
"313040 Ijaci",0,0,0,0,1,0,0,0,0,1
"313050 Ilicínea",0,0,1,0,0,0,0,0,0,1
"313055 Imbé de Minas",0,0,1,0,0,0,0,0,0,1
"313065 Indaiabira",0,0,1,0,0,0,0,0,1,2
"313070 Indianópolis",0,0,0,0,3,0,0,0,0,3
"313080 Ingaí",0,0,0,0,2,0,0,0,0,2
"313090 Inhapim",2,0,3,0,3,0,0,0,0,8
"313115 Ipaba",0,0,1,0,0,0,0,0,0,1
"313120 Ipanema",1,0,2,0,0,0,1,0,0,4
"313130 Ipatinga",8,3,8,0,0,0,0,0,13,32
"313160 Iraí de Minas",0,0,0,0,1,0,0,0,0,1
"313170 Itabira",2,1,2,0,3,1,1,1,1,12
"313180 Itabirinha",0,0,2,0,0,0,0,0,0,2
"313190 Itabirito",2,0,6,0,13,0,0,0,0,21
"313210 Itacarambi",0,1,1,0,0,0,0,0,0,2
"313220 Itaguara",1,0,2,0,3,0,0,0,0,6
"313230 Itaipé",0,0,1,0,0,0,0,0,0,1
"313240 Itajubá",3,5,6,0,5,0,0,0,1,20
"313250 Itamarandiba",0,1,0,0,3,0,0,0,0,4
"313260 Itamarati de Minas",0,0,0,0,0,0,1,0,0,1
"313270 Itambacuri",0,1,0,0,0,0,0,0,1,2
"313280 Itambé do Mato Dentro",1,0,0,0,0,0,0,0,0,1
"313290 Itamogi",0,0,0,0,1,0,0,0,1,2
"313330 Itaobim",0,1,0,0,2,0,0,0,0,3
"313340 Itapagipe",0,1,0,0,0,0,0,0,0,1
"313350 Itapecerica",0,0,0,0,2,0,0,0,0,2
"313360 Itapeva",1,0,0,0,0,0,0,0,0,1
"313370 Itatiaiuçu",0,1,0,0,3,0,0,0,0,4
"313380 Itaúna",3,0,5,0,6,0,0,0,1,15
"313390 Itaverava",0,0,0,0,0,0,0,0,1,1
"313420 Ituiutaba",5,1,6,0,7,0,0,0,2,21
"313440 Iturama",0,0,1,0,2,0,0,0,0,3
"313470 Jacinto",0,0,0,0,1,0,0,0,0,1
"313480 Jacuí",0,0,0,0,2,0,0,0,0,2
"313490 Jacutinga",0,0,1,0,1,1,0,0,0,3
"313505 Jaíba",0,0,0,0,3,0,0,0,0,3
"313510 Janaúba",0,0,3,0,6,0,0,0,1,10
"313520 Januária",1,0,0,0,1,0,1,0,0,3
"313540 Jeceaba",0,0,2,0,0,0,0,0,0,2
"313545 Jenipapo de Minas",0,0,1,0,0,0,0,0,0,1
"313550 Jequeri",0,0,1,0,0,0,0,0,0,1
"313570 Jequitibá",0,0,0,0,0,0,1,0,0,1
"313580 Jequitinhonha",0,0,0,0,3,0,0,0,2,5
"313600 Joaíma",1,0,0,0,1,0,0,0,0,2
"313620 João Monlevade",0,0,1,0,2,1,0,0,7,11
"313630 João Pinheiro",0,0,6,0,8,0,1,0,0,15
"313640 Joaquim Felício",0,0,0,0,4,0,0,0,0,4
"313652 José Gonçalves de Minas",0,0,0,0,0,0,1,0,0,1
"313657 Josenópolis",0,0,0,0,1,0,0,0,0,1
"313665 Juatuba",0,0,0,0,1,0,0,0,1,2
"313670 Juiz de Fora",28,4,17,0,21,0,1,0,9,80
"313680 Juramento",0,0,0,0,1,0,0,0,0,1
"313690 Juruaia",0,0,1,0,0,0,0,0,0,1
"313695 Juvenília",0,0,1,0,0,0,0,0,0,1
"313700 Ladainha",0,0,0,0,1,0,0,0,0,1
"313710 Lagamar",0,0,0,0,2,0,0,0,0,2
"313720 Lagoa da Prata",2,1,0,0,5,0,0,0,0,8
"313740 Lagoa Dourada",0,0,1,0,0,0,1,0,1,3
"313750 Lagoa Formosa",0,0,0,0,1,0,0,0,1,2
"313753 Lagoa Grande",1,0,0,0,9,0,0,0,3,13
"313770 Lajinha",0,0,0,0,1,0,0,0,1,2
"313780 Lambari",2,0,1,0,0,0,0,0,0,3
"313810 Lassance",0,0,0,0,0,0,0,0,1,1
"313820 Lavras",4,0,4,0,14,0,3,1,0,26
"313840 Leopoldina",0,0,1,0,12,0,0,0,1,14
"313850 Liberdade",0,0,0,0,0,0,0,2,0,2
"313860 Lima Duarte",1,0,0,0,2,0,0,0,3,6
"313870 Luminárias",0,0,0,0,1,0,0,0,0,1
"313880 Luz",0,0,1,0,5,0,3,0,0,9
"313890 Machacalis",0,0,0,0,0,0,0,0,1,1
"313900 Machado",2,0,2,0,1,0,0,0,1,6
"313910 Madre de Deus de Minas",0,0,0,0,0,0,1,0,1,2
"313920 Malacacheta",1,1,3,0,3,0,0,0,1,9
"313930 Manga",1,0,0,0,1,0,0,0,0,2
"313940 Manhuaçu",1,1,19,0,14,0,1,0,0,36
"313950 Manhumirim",1,0,1,0,0,0,0,0,0,2
"313960 Mantena",0,0,2,0,2,0,0,0,2,6
"313990 Maria da Fé",0,0,0,0,1,0,0,0,0,1
"314000 Mariana",0,0,0,1,0,0,0,0,0,1
"314020 Maripá de Minas",0,0,0,0,1,0,0,0,0,1
"314030 Marliéria",0,0,1,0,0,0,0,0,0,1
"314050 Martinho Campos",1,0,0,0,3,0,0,0,0,4
"314053 Martins Soares",0,0,5,0,0,0,0,0,0,5
"314070 Mateus Leme",0,0,0,0,1,0,0,0,2,3
"317150 Mathias Lobato",1,0,0,0,0,0,0,0,0,1
"314080 Matias Barbosa",0,0,0,0,2,0,0,0,0,2
"314090 Matipó",0,1,1,0,0,0,0,0,0,2
"314100 Mato Verde",0,1,0,0,1,0,0,0,0,2
"314140 Medina",0,1,0,0,4,0,0,0,0,5
"314150 Mendes Pimentel",0,0,2,0,0,0,0,0,0,2
"314160 Mercês",0,0,1,0,1,0,0,0,0,2
"314170 Mesquita",0,0,2,0,0,0,0,0,0,2
"314190 Minduri",0,0,0,0,0,0,1,0,0,1
"314200 Mirabela",0,0,0,0,1,0,0,0,0,1
"314210 Miradouro",0,0,1,0,0,0,0,0,0,1
"314220 Miraí",0,0,0,0,2,0,0,0,0,2
"314225 Miravânia",0,0,1,0,0,0,0,0,0,1
"314230 Moeda",0,0,0,0,0,1,0,0,0,1
"314240 Moema",0,0,0,0,1,0,0,0,0,1
"314270 Montalvânia",0,0,1,0,0,0,0,0,0,1
"314280 Monte Alegre de Minas",0,0,0,0,4,0,1,0,0,5
"314290 Monte Azul",0,0,0,0,1,0,0,0,3,4
"314300 Monte Belo",1,0,1,0,0,0,0,0,0,2
"314310 Monte Carmelo",2,0,1,0,5,0,0,0,4,12
"314315 Monte Formoso",0,0,0,0,1,0,0,0,0,1
"314320 Monte Santo de Minas",0,0,1,0,0,0,0,0,0,1
"314340 Monte Sião",0,0,1,0,0,0,0,0,0,1
"314330 Montes Claros",3,6,13,3,40,0,0,0,13,78
"314380 Munhoz",0,0,1,0,3,0,0,0,0,4
"314390 Muriaé",1,1,11,0,2,0,1,0,18,34
"314400 Mutum",0,0,3,0,1,0,0,0,1,5
"314410 Muzambinho",2,1,2,0,0,0,1,0,0,6
"314430 Nanuque",0,0,0,0,1,0,0,0,0,1
"314435 Naque",1,0,1,0,5,0,4,0,0,11
"314437 Natalândia",0,0,1,0,0,0,0,0,0,1
"314450 Nazareno",0,0,0,0,2,0,0,0,0,2
"314460 Nepomuceno",0,0,0,0,0,0,1,0,0,1
"314465 Ninheira",0,0,0,0,0,0,0,0,1,1
"314470 Nova Era",1,0,0,0,7,1,0,0,0,9
"314480 Nova Lima",1,0,7,0,4,0,0,0,10,22
"314500 Nova Ponte",0,1,0,0,2,0,1,0,0,4
"314505 Nova Porteirinha",0,0,0,0,2,0,0,0,0,2
"314510 Nova Resende",0,0,0,0,1,0,0,0,0,1
"314520 Nova Serrana",1,0,3,0,4,0,0,0,0,8
"314530 Novo Cruzeiro",0,0,1,0,1,1,0,0,1,4
"314545 Olhos0d'Água",0,0,1,0,0,0,0,0,0,1
"314560 Oliveira",2,1,3,0,13,0,0,0,0,19
"314570 Oliveira Fortes",1,0,0,0,1,0,0,0,0,2
"314590 Ouro Branco",0,0,0,0,2,0,0,0,0,2
"314600 Ouro Fino",0,0,0,0,1,0,0,0,0,1
"314610 Ouro Preto",1,0,0,0,1,0,0,1,0,3
"314620 Ouro Verde de Minas",0,0,1,0,0,0,0,0,1,2
"314625 Padre Carvalho",0,0,0,0,4,0,1,0,0,5
"314630 Padre Paraíso",0,0,0,0,0,0,0,0,3,3
"314655 Pai Pedro",0,0,0,0,3,0,0,0,0,3
"314650 Pains",1,0,0,0,1,0,0,0,0,2
"314675 Palmópolis",0,0,0,0,2,0,0,0,0,2
"314690 Papagaios",0,0,3,0,0,0,0,0,0,3
"314710 Pará de Minas",3,2,8,0,4,0,1,0,2,20
"314700 Paracatu",0,0,1,0,16,0,0,0,0,17
"314720 Paraguaçu",0,0,1,0,0,0,1,0,0,2
"314730 Paraisópolis",0,1,0,0,1,0,0,0,0,2
"314740 Paraopeba",0,0,0,0,4,0,0,0,0,4
"314760 Passa Quatro",0,0,1,0,0,0,0,0,0,1
"314770 Passa Tempo",0,0,0,0,0,0,1,0,0,1
"314790 Passos",5,0,4,0,6,1,2,0,3,21
"314800 Patos de Minas",9,2,18,0,8,0,2,0,4,43
"314810 Patrocínio",2,0,2,0,6,1,1,0,2,14
"314850 Pavão",0,0,0,0,1,0,0,0,0,1
"314860 Peçanha",0,0,1,0,3,0,0,0,0,4
"314870 Pedra Azul",1,0,3,0,1,1,0,0,1,7
"314890 Pedra do Indaiá",0,0,0,0,3,0,0,0,0,3
"314910 Pedralva",0,0,0,0,1,0,0,0,0,1
"314915 Pedras de Maria da Cruz",0,0,0,0,0,0,0,0,4,4
"314920 Pedrinópolis",0,0,0,0,1,0,0,0,0,1
"314930 Pedro Leopoldo",0,0,2,0,0,0,0,0,1,3
"314940 Pedro Teixeira",0,0,1,0,0,0,0,0,0,1
"314960 Pequi",0,0,0,0,0,0,0,0,1,1
"314980 Perdizes",1,0,0,0,3,0,1,0,0,5
"314990 Perdões",1,0,0,0,1,0,1,1,0,4
"314995 Periquito",1,0,0,0,3,0,1,0,0,5
"315000 Pescador",0,0,0,0,1,0,0,0,0,1
"315030 Piedade do Rio Grande",0,0,0,0,0,0,0,0,2,2
"315040 Piedade dos Gerais",0,0,1,0,1,0,0,0,0,2
"315050 Pimenta",0,0,0,0,4,0,0,0,0,4
"315070 Pirajuba",1,0,1,0,0,0,1,0,0,3
"315080 Piranga",0,0,1,0,0,0,0,0,1,2
"315090 Piranguçu",0,0,2,0,0,0,0,0,0,2
"315100 Piranguinho",1,0,0,0,0,0,0,0,0,1
"315120 Pirapora",0,0,3,0,2,0,0,0,1,6
"315130 Piraúba",0,0,1,0,1,0,0,0,0,2
"315150 Piumhi",0,0,2,0,3,0,2,0,0,7
"315160 Planura",0,0,0,0,1,0,1,0,0,2
"315170 Poço Fundo",0,0,0,0,1,0,0,0,0,1
"315180 Poços de Caldas",2,0,4,0,12,0,0,0,0,18
"315200 Pompéu",0,0,3,0,4,0,0,0,0,7
"315210 Ponte Nova",2,1,12,0,5,0,0,0,0,20
"315213 Ponto Chique",0,0,0,0,1,0,0,0,0,1
"315217 Ponto dos Volantes",1,0,1,0,4,0,0,0,0,6
"315220 Porteirinha",0,0,2,0,2,0,0,0,0,4
"315240 Poté",2,0,0,0,0,0,0,0,1,3
"315250 Pouso Alegre",4,1,6,1,10,0,1,0,15,38
"315260 Pouso Alto",0,1,1,0,0,0,0,0,0,2
"315270 Prados",0,1,0,0,2,0,0,0,1,4
"315280 Prata",2,0,1,0,8,0,1,0,1,13
"315290 Pratápolis",0,0,0,0,4,0,0,0,0,4
"315310 Presidente Bernardes",0,0,1,0,0,0,0,0,0,1
"315320 Presidente Juscelino",0,0,0,0,1,0,0,0,0,1
"315340 Presidente Olegário",0,0,1,0,1,0,0,0,0,2
"315360 Prudente de Morais",0,0,1,0,1,0,0,0,0,2
"315400 Raul Soares",0,0,1,0,0,0,0,0,0,1
"315410 Recreio",0,0,0,0,1,0,0,0,0,1
"315415 Reduto",1,0,0,0,4,0,0,0,0,5
"315430 Resplendor",1,0,1,0,2,0,1,0,0,5
"315440 Ressaquinha",1,0,0,0,0,0,0,0,0,1
"315460 Ribeirão das Neves",3,0,12,0,0,1,0,0,1,17
"315470 Ribeirão Vermelho",1,0,0,0,0,0,0,0,0,1
"315480 Rio Acima",0,0,0,0,1,0,0,0,0,1
"315490 Rio Casca",0,0,2,0,0,0,0,0,0,2
"315550 Rio Paranaíba",0,0,1,0,2,0,0,0,1,4
"315570 Rio Piracicaba",1,1,0,0,0,0,0,0,0,2
"315580 Rio Pomba",2,1,0,0,4,0,0,0,0,7
"315600 Rio Vermelho",0,0,0,0,1,0,0,0,0,1
"315610 Ritápolis",0,0,0,0,1,0,0,0,0,1
"315620 Rochedo de Minas",0,0,0,0,1,0,0,0,1,2
"315630 Rodeiro",0,0,1,0,0,0,0,0,0,1
"315645 Rosário da Limeira",0,0,1,0,0,0,0,0,0,1
"315650 Rubelita",0,0,0,0,1,0,0,0,0,1
"315670 Sabará",0,0,0,0,0,0,0,0,10,10
"315680 Sabinópolis",0,0,2,0,0,0,0,0,0,2
"315690 Sacramento",0,0,1,0,1,0,1,1,0,4
"315700 Salinas",1,0,2,0,15,0,1,0,0,19
"315720 Santa Bárbara",0,0,0,0,2,0,0,0,1,3
"315725 Santa Bárbara do Leste",0,0,2,0,1,0,0,0,0,3
"315730 Santa Bárbara do Tugúrio",0,0,0,0,0,0,0,0,1,1
"315750 Santa Efigênia de Minas",0,0,1,0,0,0,1,0,0,2
"315770 Santa Juliana",0,0,0,0,2,1,0,0,0,3
"315780 Santa Luzia",2,1,1,0,3,0,0,0,2,9
"315790 Santa Margarida",0,0,2,0,1,0,0,0,0,3
"315800 Santa Maria de Itabira",0,0,1,0,0,0,0,0,0,1
"315810 Santa Maria do Salto",0,0,0,0,1,0,0,0,0,1
"315820 Santa Maria do Suaçuí",0,0,1,0,2,0,1,0,0,4
"315935 Santa Rita de Minas",0,0,1,0,4,0,1,0,0,6
"315950 Santa Rita do Itueto",0,0,0,0,0,0,0,0,1,1
"315960 Santa Rita do Sapucaí",2,1,0,0,1,0,0,0,0,4
"315970 Santa Rosa da Serra",0,0,0,0,3,0,0,0,0,3
"315980 Santa Vitória",0,0,0,0,0,0,1,0,0,1
"315830 Santana da Vargem",0,0,0,0,1,0,0,0,1,2
"315850 Santana de Pirapama",0,0,1,0,0,0,0,0,0,1
"315895 Santana do Paraíso",1,1,4,0,3,0,0,0,0,9
"315990 Santo Antônio do Amparo",2,0,0,0,2,0,0,0,0,4
"316010 Santo Antônio do Grama",0,0,0,0,1,0,0,0,0,1
"316040 Santo Antônio do Monte",0,1,0,0,0,1,0,0,0,2
"316070 Santos Dumont",1,0,0,0,0,0,0,0,2,3
"316090 São Brás do Suaçuí",0,0,0,0,0,0,0,0,2,2
"316100 São Domingos do Prata",0,0,0,0,0,0,0,0,1,1
"316105 São Félix de Minas",0,0,0,0,1,0,0,0,0,1
"316110 São Francisco",0,0,2,0,1,0,0,0,0,3
"316130 São Francisco de Sales",0,0,0,0,2,0,0,0,0,2
"316140 São Francisco do Glória",0,0,1,0,0,0,0,0,0,1
"316150 São Geraldo",0,0,0,0,0,0,1,0,0,1
"316170 São Gonçalo do Abaeté",0,0,0,0,1,0,0,0,0,1
"316180 São Gonçalo do Pará",0,0,0,0,0,0,0,0,1,1
"316190 São Gonçalo do Rio Abaixo",2,0,0,0,5,7,5,0,4,23
"316200 São Gonçalo do Sapucaí",1,0,0,0,0,0,0,0,2,3
"316210 São Gotardo",0,0,0,0,5,0,0,0,1,6
"316230 São João da Mata",0,0,1,0,0,0,0,0,1,2
"316240 São João da Ponte",1,0,0,0,0,0,0,0,0,1
"316250 São João del Rei",2,0,1,0,6,0,0,0,8,17
"316255 São João do Manhuaçu",2,0,1,0,0,0,0,0,0,3
"316257 São João do Manteninha",0,0,0,0,1,0,0,0,0,1
"316270 São João do Paraíso",0,0,0,0,1,0,0,0,0,1
"316280 São João Evangelista",1,0,0,0,0,0,0,0,3,4
"316290 São João Nepomuceno",1,0,0,0,1,0,0,0,1,3
"316292 São Joaquim de Bicas",0,0,0,0,0,0,0,0,1,1
"316294 São José da Barra",0,0,1,0,3,0,0,0,0,4
"316310 São José da Varginha",0,0,1,0,0,0,0,0,0,1
"316350 São José do Jacuri",0,0,0,0,0,0,0,0,1,1
"316370 São Lourenço",2,0,4,0,1,0,0,0,0,7
"316390 São Pedro da União",0,0,0,0,1,0,1,0,0,2
"316410 São Pedro do Suaçuí",0,0,1,0,0,0,0,0,0,1
"316430 São Roque de Minas",0,0,0,0,3,0,0,0,0,3
"316440 São Sebastião da Bela Vista",0,0,0,0,3,0,0,0,0,3
"316450 São Sebastião do Maranhão",0,0,1,0,0,0,0,0,0,1
"316470 São Sebastião do Paraíso",4,0,0,0,4,0,1,0,0,9
"316520 São Thomé das Letras",0,0,0,0,1,0,0,0,1,2
"316500 São Tiago",0,0,0,0,1,0,0,0,0,1
"316510 São Tomás de Aquino",0,0,0,0,1,0,0,0,0,1
"316540 Sapucaí0Mirim",0,1,0,0,1,0,0,0,1,3
"316550 Sardoá",0,1,1,0,1,0,0,0,0,3
"316553 Sarzedo",0,0,0,0,2,0,0,0,1,3
"316570 Senador Firmino",0,0,1,0,0,0,0,0,0,1
"316600 Senhora de Oliveira",0,0,0,0,1,0,0,0,0,1
"316610 Senhora do Porto",0,0,0,0,1,0,0,0,0,1
"316620 Senhora dos Remédios",0,0,0,0,0,0,0,0,2,2
